meeting_id,caption,speaker,caption_group_id
7,"You need a screen with music because you're looking for a specific song , like you know that band or whatever .",Industrial Designer,72
7,"With T_V_ channels it's , you know , one two three .",Industrial Designer,72
7,So {disfmarker},Industrial Designer,72
7,But like if you think about it {disfmarker} yeah but if {disfmarker} so is it just {disfmarker} okay .,User Interface,73
7,"So , b you you're gonna have to switch to like D_V_D_ and like other things like that , aren't you ?",User Interface,73
7,"We're , um , we're actually not having D_V_D_ ,",Project Manager,74
7,Are we {disfmarker},User Interface,75
7,that was one of th I I was {disfmarker},Project Manager,76
7,Yeah .,Industrial Designer,77
7,Okay .,User Interface,78
7,"sorry ,",Project Manager,79
7,{vocalsound},Marketing,80
7,I I meant to update you on that .,Project Manager,81
7,Um .,Project Manager,81
7,{vocalsound},Industrial Designer,82
7,{vocalsound} Alright .,User Interface,83
7,Okay .,User Interface,83
7,"But the screen can come up on the telly , the {disfmarker} she said .",Marketing,84
7,Okay .,User Interface,85
7,Okay .,User Interface,85
7,Yeah .,Industrial Designer,86
7,That correct ?,Marketing,87
7,So anyway if {disfmarker} well we just {disfmarker} we need to {disfmarker} Okay so if we're not gonna have a screen {disfmarker} I think {disfmarker} I was thinking {disfmarker} okay .,User Interface,88
7,So basically it's just gonna be a wheel then ?,User Interface,88
7,And you're just gonna {disfmarker} I mean I think you're gonna have to have some kind of a {disfmarker} right .,User Interface,88
7,Graphical interface ?,Marketing,89
7,Yeah like you're g,User Interface,90
7,Uh on the {disfmarker} you can have it on the telly though .,Marketing,91
7,Yeah .,Project Manager,92
7,"yeah like you're gonna have to be able to switch to like a mode where you can {disfmarker} okay we're not choosing that , I guess .",User Interface,93
7,"But like choose channel control , like if you wa Because people aren't gonna be able to have like , um , you know , channels one two three four five six seven eight nine .",User Interface,93
7,Yeah .,Project Manager,94
7,So that {disfmarker} {gap} {disfmarker} people seems to be {disfmarker} well {disfmarker},User Interface,95
7,"You've {disfmarker} Yeah , I know what you're saying , you have to {disfmarker}",Project Manager,96
7,You know .,User Interface,97
7,But you're gonna have to scroll to get channels .,User Interface,97
7,So um {vocalsound} I guess that's wh why I was thinking you may need to have some kind of a screen because {disfmarker} So that people can go arou go back and forth and choose if {disfmarker} or or {disfmarker} then again if you just {disfmarker} I guess {disfmarker} I c I can see like some kind of a thing where like you sort of have like the number come up on the T_V_ like what channel you're on .,User Interface,97
7,"Yeah , yeah , yeah .",Marketing,98
7,Yeah .,Industrial Designer,99
7,You can just scroll and you can just get to like five or like twelve or {disfmarker},User Interface,100
7,"Yeah , yeah .",Marketing,101
7,But but imagine someone with s,Project Manager,102
7,"My flatmates actually had one with a wheel , and it it did show up on the T_V_ .",Industrial Designer,103
7,I oh yeah ?,User Interface,104
7,But i what if you have satellite and you have like two hundred channels .,Project Manager,105
7,Then to get to channel one eighty nine you have to {disfmarker},Project Manager,105
7,{vocalsound},Industrial Designer,106
7,'Cause you'll have to like {disfmarker},User Interface,107
7,Yeah .,Marketing,108
7,They have to r wheel really fast .,Industrial Designer,109
7,but you can quickly s you can {disfmarker} {vocalsound},User Interface,110
7,Yeah .,Project Manager,111
7,{vocalsound},Project Manager,111
7,"But I think the wheel goes through like a hundred channels ,",Industrial Designer,112
7,Yeah .,User Interface,113
7,"Yeah , yeah , yeah .",Marketing,114
7,at least on theirs .,Industrial Designer,115
7,"Yeah if you do , it w so it would have to be {disfmarker} you {disfmarker} I mean so you basically just kinda need to figure out like what kind of , you know , range we need to have on the wheel , and um {disfmarker} So you're either {disfmarker} you're {disfmarker} you know , th you're either doing this motion to like control the channels or like once once you stop that , you know , you can like tap for , um , different",User Interface,116
7,Yeah .,Project Manager,117
7,"uh , whatchamacallits , different um , you know , functions like volume or , like you can tap just to get to different channels .",User Interface,118
7,Like if you just wanted to go to like {disfmarker} from five to six you could tap or someth,User Interface,118
7,Right .,Project Manager,119
7,"And then there's also the concern about you know um {vocalsound} how do you get to the menu if you wanna change the brightness of your television , or if you want to um {vocalsound} you know switch around , I don't know , like , these different modes like turn on the timer or like something something like that ,",User Interface,120
7,"Yeah I mean with that many options , you'd {disfmarker} {vocalsound} uh {disfmarker} I'd think that the screen would be better ,",Project Manager,121
7,like {disfmarker},User Interface,122
7,"because you could have that menu option , sort of {disfmarker}",Project Manager,123
7,"I would think so too , like {disfmarker} So I mean {disfmarker} and it seems it w it does seem a little silly to have this screen if you hardly are ever using it , you know , because {disfmarker}",User Interface,124
7,Yeah .,Project Manager,125
7,"but then again it would {disfmarker} it does make kind of {disfmarker} if the screen's sort of just like an option that , like , is just there and you're not really using it , that's kind of {disfmarker}",User Interface,126
7,Yeah .,Project Manager,127
7,It's more expensive according to the design people .,Industrial Designer,128
7,m yeah .,User Interface,129
7,Uh .,Project Manager,130
7,{vocalsound},Project Manager,130
7,"Yeah , that's the only thing though .",User Interface,131
7,"You have to get a {disfmarker} an advanced chip if you wanna have a screen in , which is more expensive than the regular chip , which is more expensive than the minimal .",Industrial Designer,132
7,Yeah .,User Interface,133
7,"So then basically it has to have some way to get to get to a mode on the television where you're doing , um {disfmarker}",User Interface,133
7,Mm .,Project Manager,134
7,"{vocalsound} You can get to {disfmarker} you know , you can {disfmarker} Like maybe it'll be that central button that , like , then you hit that and then you can {disfmarker} it brings up like the menu on the T_V_",User Interface,135
7,"Yeah , yeah , yeah .",Marketing,136
7,Mm .,Project Manager,137
7,Mm-hmm .,Industrial Designer,138
7,Yeah .,Project Manager,139
7,"and you can just scroll around , like , to do the timer , to do the {disfmarker}",User Interface,140
7,Yeah .,Marketing,141
7,"So the T_V_ is the screen , that {disfmarker} yeah",Project Manager,142
7,"yeah , yeah .",User Interface,143
7,So it would have all these different options of changing,Project Manager,144
7,Yeah .,User Interface,145
7,But the remote itself isn't really cluttered up .,User Interface,145
7,to {disfmarker},Project Manager,146
7,Look it even has settings .,Marketing,147
7,Okay .,Project Manager,148
7,Hmm ?,User Interface,149
7,On the {disfmarker},Marketing,150
7,Yeah .,Project Manager,151
7,{vocalsound},Industrial Designer,152
7,{vocalsound} you can just take theirs and just {disfmarker} {vocalsound},Marketing,153
7,"Yeah , well we don't want the screen I guess ,",User Interface,154
7,Yeah .,Project Manager,155
7,"but um {disfmarker} 'cause that just {disfmarker} it does seem like , it {disfmarker} that would be , like , incredibly expensive , but {disfmarker} I dunno , and then {disfmarker} so , it just im really all you need is , like , this little wheel then , and you can control everything .",User Interface,156
7,{vocalsound},Industrial Designer,157
7,So {disfmarker},User Interface,158
7,"Um , right .",Project Manager,159
7,"What if {disfmarker} I mean , if you're thinking of the design of it now , like the a you know , physical attributes ,",Project Manager,159
7,Yeah .,User Interface,160
7,"um , and you just have this , it's like just a long silver thing ,",Project Manager,161
7,{vocalsound},Industrial Designer,162
7,or whatever we're thinking .,Project Manager,163
7,I mean are you you gonna have any buttons on that besides power and this thing ?,Project Manager,163
7,Or {disfmarker},Project Manager,163
7,It doesn't seem that you would need anything besides pow I mean and the power button could even be like hold down the menu button for like longer than one second and it turns on the T_V_ .,User Interface,164
7,Yeah .,Project Manager,165
7,So can we imagine that this would be smaller than the remote controls that you showed us before .,Project Manager,165
7,I mean {disfmarker},Project Manager,165
7,Yeah .,User Interface,166
7,Yeah definitely .,User Interface,166
7,okay .,Project Manager,167
7,"Like , I think we're looking at something that could be , like like even maybe like a cir I'm f I'm seeing almost like a circular sort of like handheld like thing .",User Interface,168
7,Yeah .,Project Manager,169
7,I mean it it needs to be easy to {disfmarker},User Interface,170
7,Yeah but should be comfortable .,Marketing,171
7,Yeah .,Industrial Designer,172
7,Yeah .,Project Manager,173
7,somehow it needs to be easy to like manipulate and use your {disfmarker},User Interface,174
